,protocol,post_id,timestamp,title,description
186,sushi,sushi--QmfW6KBcb7wSgKjGzcFSputWz2yjk1PTpgzvFDM7kMQcyu,2022-04-19 06:29:25+00:00,Kanpai Part 1: SushiMaker Treasury Payout Ratio [Implementation],"This proposal’s expectation is to produce an implementation. Full details and discussions thus far can be found at:

https://forum.sushi.com/t/kanpai-bear-market-protection-with-treasury-revenue/4310

Synopsis:
Introduce a governance-controlled ‘payout ratio’ parameter (initially set to 95% or 90%). This will divert a portion of trading fees (100% - payout ratio) from xSUSHI stakers to the Treasury as revenue denominated in ETH. For example at a payout ratio of 95%, xSUSHI holders are paid out 95% of the 5bps. Introducing retained earnings will offer valuable bear market protection as well as allow SUSHI holders to govern a new cash flow, which could be used to reinvest in growth or generate non-operating income.

Implementation is short and sweet with just a couple of lines of code added to SushiMakerV2 so that a ‘payout ratio’ can be set and diverted to the treasury. Payout ratio will be adjustable, and can go under further governance votes to increase or decrease the percentage taken for the treasury.

This is a 2 part proposal, with 1st part being the vote on executing the Implementation and 2nd part being the vote on the initial ‘payout ratio’ set.

TL;DR
The Treasury’s current near 100% SUSHI allocation could prove to be risky in the event a prolonged bear market occurs, so the Treasury is in need of expanding its ongoing diversification efforts. By diverting a portion of the fees to the Treasury, this would give Sushi enough revenue every year to cover operational expenses and also an ample surplus to invest in low-risk assets to further diversify the Treasury and bring in non-operating income (e.g. by yield farming, providing liquidity on SushiSwap, staking ETH). 

Impact will be minimal to xSushi holders and will not bring more Sushi into circulation."
187,sushi,sushi--QmX6ZJtJN3KxjYiFHKDy1CK4vkUVTEeqq5Wy2PwArgj8bH,2022-04-19 06:32:02+00:00,Kanpai Part 2: SushiMaker Treasury Payout Ratio [Implementation],"This proposal’s expectation is to produce an implementation. Full details and discussions thus far can be found at:

https://forum.sushi.com/t/kanpai-bear-market-protection-with-treasury-revenue/4310

Synopsis:
Introduce a governance-controlled ‘payout ratio’ parameter (initially set to 95% or 90%). This will divert a portion of trading fees (100% - payout ratio) from xSUSHI stakers to the Treasury as revenue denominated in ETH. For example at a payout ratio of 95%, xSUSHI holders are paid out 95% of the 5bps. Introducing retained earnings will offer valuable bear market protection as well as allow SUSHI holders to govern a new cash flow, which could be used to reinvest in growth or generate non-operating income.

Implementation is short and sweet with just a couple of lines of code added to SushiMakerV2 so that a ‘payout ratio’ can be set and diverted to the treasury. Payout ratio will be adjustable, and can go under further governance votes to increase or decrease the percentage taken for the treasury.

This is a 2 part proposal, with 1st part being the vote on executing the Implementation and 2nd part being the vote on the initial ‘payout ratio’ set.

TL;DR
The Treasury’s current near 100% SUSHI allocation could prove to be risky in the event a prolonged bear market occurs, so the Treasury is in need of expanding its ongoing diversification efforts. By diverting a portion of the fees to the Treasury, this would give Sushi enough revenue every year to cover operational expenses and also an ample surplus to invest in low-risk assets to further diversify the Treasury and bring in non-operating income (e.g. by yield farming, providing liquidity on SushiSwap, staking ETH). 

Impact will be minimal to xSushi holders and will not bring more Sushi into circulation."
188,sushi,sushi--QmNqLbJf6x5HXSRy3FjcY5McpgGGnFho7GySmGZd8nXeKF,2022-04-26 23:14:36+00:00,Kanpai Part 3: SushiMaker Treasury Payout Ratio [Implementation],"This proposal's expectation is to produce an implementation. Full details and discussions thus far can be found at:
https://forum.sushi.com/t/kanpai-bear-market-protection-with-treasury-revenue/4310

Synopsis:
With successful passing of the Kanpai proposal, part 3 of the proposal will now decide the split between stables and ETH that will be diverted to the Treasury. Three options will be present: full ETH, full stables, and 50-50 ETH + stables.

TLDR:
Decision on the asset(s) that will be directed to the Treasury through Kanpai.
"
189,sushi,sushi--QmVfGe7ZqUS4HZhpxssPXPKJF8sCctcEsN1Sybo3p4F4zb,2022-05-04 08:41:40+00:00,Sushi 2.0: A Restructure For The Road Ahead [Implementation],"This proposal’s expectation is to produce an implementation. Full details and discussions thus far can be found at:

https://forum.sushi.com/t/sushi-2-0-a-restructure-for-the-road-ahead/10111

**Synopsis:**
This proposal is the first step to a promising & accountable future for Sushi. The proposal is effectively broken down into three actionable items to be voted on. First, retaining the list of team members listed in the forum post. Second, establishment of a formal compensation committee to serve as a check in transparency and accountability for all budgetary matters. Third, the commencement of an executive & leadership search to compliment the team being retained.

The proposal will earmark 6m $SUSHI with a 4 year time horizon to allocate toward:
1. Current contributor allocation
2. Future hire allocation
3. A portion of the funds to fund future project strategy and leadership

The proposal will establish the initial version of the Compensation Committee. The Compensation Committee will have the responsibility of compensation negotiations, track TWAP approval for vesting contracts, disclose and work on budget requests.

The proposal will commence a formal leadership & executive talent search. The search will be sourced through the community, team, token, and self nomination. The search will end with an appoint decided via governance vote.

**TLDR:**
1.) Team retainment
2.) Establishing a Compensation Committee
3.) Commencement of a Leadership Search
"
190,sushi,sushi--QmZjuu85i1dYhmfgoGi9gpRKs1u1e2w19tb2qCiFGXCXFp,2022-05-17 03:06:46+00:00,Let's Get $TOKE [Implementation],"This proposal’s expectation is to produce an implementation. Full details and discussions thus far can be found at:

https://forum.sushi.com/t/lets-get-toke/9935

Synopsis:
Sushi’s Treasury currently has 41,424.01 TOKE ($963,522.47) that could be utilized for staking at a potential APR between 16% - 31%.

The main initiative is to make Sushi’s treasury more productive. The yield earned will help sustain the protocol in the long run. It could be used to help cover fees for setting up the Swiss Association, operations fees etc.

TL;DR
Stake $TOKE → Allocate votes to reactors (Weekly voting required) → Direct liquidity to Sushiswap → More fees earned by Sushi & xSushi holders"
191,sushi,sushi--0x82fc4ccbda1070c19860e42bf3a2c3bf506468cd6952c5d31902b58e56d60c1d,2022-05-23 11:51:36+00:00,Provide transparency on finances,"Sushi DAO should provide transparency on all expenses and promises (deals such as salaries to be paid, bonuses to be paid, etc). All team members should use publicly known wallet addresses and receive any salary/bonus/rewards from Sushi on these addresses.

This will help restore public trust in Sushi DAO and helps others in the ecosystem to help out with things like budget forecasting, etc. It’s currently nearly impossible for external stakeholders to vote on proposals as it’s impossible to know the financial health of the treasury.

Should Sushi DAO provide financial transparency?"
192,sushi,sushi--QmNYBB9fxtygJhDE6kjtUfdvTkY34J37oSDCZqjuzocAAR,2022-06-06 14:36:22+00:00,Gauntlet x Sushi Incentive Optimization [Renewal] ,"Description:

This proposal's expectation is to produce an implementation. Full details and discussions can be found at: https://forum.sushi.com/t/gauntlet-x-sushi-incentive-optimization-renewal/10507

Synopsis:
This proposal is to renew Gauntlet’s engagement with Sushi on dynamic incentive optimization to drive efficiency and growth for the upcoming 12-month period.

The new engagement seeks to serve Sushi more holistically. The project scope will be expanded to include optimizing the overall incentive budget and expanding optimization efforts across additional chains beyond Ethereum mainnet. The target metric for the engagement is Protocol Utility, defined as revenue less incentives for pools optimized by Gauntlet. 

Gauntlet will provide the core team with a dashboard for visibility and post quarterly updates to the community.

Pricing for the engagement is a $500k service fee (denominated in $SUSHI) and a variable quarterly performance fee of 3.6% of Protocol Utility (denominated in $USDC or $SUSHI). 

Gauntlet payment address: https://etherscan.io/address/0xD20c9667bf0047F313228F9fE11F8b9F8Dc29bBa

TLDR: 
Renew Gauntlet's engagement with Sushi on incentive optimization for another year."
193,sushi,sushi--QmTv4DARwft9sjaiBKpmqJj81YaBBGM5ejK995KrceJekH,2022-06-26 23:17:02+00:00,KlimaDAO x Sushi Carbon Offset Integration [Signal],"This proposal’s expectation is to produce a community signal. Full details and discussions thus far can be found at:

https://forum.sushi.com/t/klimadao-x-sushi-swap-carbon-offset-integration/10678

Synopsis:

KlimaDAO’s goal is to embed the cost of carbon emissions into our economic system through the creation and governance of a carbon-backed currency, aligning incentives between investors, civil society, and organization. 

KlimaDAO also chose Sushi as the primary place for supplying liquidity for these carbon-based credits making Sushi a critical part of the on-chain carbon market. 

Liquidity was the first step in revolutionizing the current Voluntary Carbon Market. Since then, KlimaDAO has launched tooling that allows anyone to offset their carbon emissions, unlocking the ability for any individual or entity to play a part in the future of the carbon market.

Decentralized exchange (DEX) protocols are the most commonly used application in DeFi and amongst the largest consumers of gas on the blockchain. This makes DEXs a critical point of leverage for combatting carbon emissions on the blockchain.

With this, KlimaDAO is proposing the implementation/creation of an opt-in feature where user’s can elect to and automate the offsetting of their swaps directly through Sushi. Initial signal is to explore adding an optional toggle, like the “expert” mode toggle, that simply enables or disable carbon offsetting for swaps. KlimaDAO is offering to put in the research/development resources in order to produce an implementation for this proposal and will work with the Sushi dev team to make sure the implementation works and is properly integrated.


TLDR:

Give KlimaDAO the wei to build out an opt-in toggle feature to enable Sushi’s user’s to offset their carbon emissions."
194,sushi,sushi--QmTZTSq9LguJFcWnoZKqmANWiNBBrJCUEC3vVEQbseR4YN,2022-06-26 23:18:21+00:00,Treasury MultiSig Member Rotation [Signal],"This proposal’s expectation is to produce a community signal. Full details and discussions thus far can be found at:

https://forum.sushi.com/t/treasury-multisig-member-rotation/10782

Synopsis:

The Sushi Treasury is backed by a 8 member Gnosis MultiSig. Original members of the multis were determined publicly nominated election / snapshot votes almost 2 years ago. Overtime, as members of the multisig took on other responsibilities some have been less available to sign than in the past. Due to this, this proposal is to signal if Sushi should look into replacing 3-4 members of the multisig with new signers that have the availability to sign transactions in a timely manner.

Member rotation will require an additional Implementation vote with more details on who will be joining the Treasury MultiSig and processes for the Treasury members going forward.

TLDR:

Signal to determine if Sushi should kick off the process of replacing 3-4 members of the Treasury multisig and implementation vote to follow to enact the changes to the multisig."
195,sushi,sushi--QmWEfwveAg713g6GjPPEgzdh3cPPadB1zUGmhDuTtf82jg,2022-06-26 23:19:49+00:00,SushiHouse Funds Redemption Pt1 [Implementation],"This proposal's expectation is to produce an implementation. Full details and discussions can be found at:

https://forum.sushi.com/t/sushihouse-funds-redemption/10783

Synopsis:

SushiHouse is a Set Token that was setup by Yam’s treasury management team to diversify into assets for bear market protection.

Due to the management team to manage these funds not being in place anymore, this proposal is to determine if Sushi Treasury should redeem the funds that currently makeup the SushiHouse tokens back to the Treasury.

This is a 2-part proposal, with part 1 being the implementation vote on the redemption of SushiHouse funds to the treasury. While part 2 will determine if the funds redeemed should be fully sold for stables or not.

Redemption vote is straightforward and just requires the Treasury multisig to breakdown SushiHouse tokens and redeem funds back to the Treasury.

Sell-off of funds will require Treasury to look into whether OTC or on-chain settlements are the better option for selling off assets, and will go with w/e approach results in smaller amount of slippage from the swaps. Likely being that OTC is the better option for selling out of these tokens.

TLDR:

Part1 -> Redeem SushiHouse assets back into the Treasury"
196,sushi,sushi--QmeoNQXWU7Uam1SYYLwT7pjnTbtU3qy81PEAcgdeHYkvuq,2022-06-26 23:22:21+00:00,SushiHouse Funds Redemption Pt2 [Implementation],"This proposal's expectation is to produce an implementation. Full details and discussions can be found at:

https://forum.sushi.com/t/sushihouse-funds-redemption/10783

Synopsis:

SushiHouse is a Set Token that was setup by Yam’s treasury management team to diversify into assets for bear market protection.

Due to the management team to manage these funds not being in place anymore, this proposal is to determine if Sushi Treasury should redeem the funds that currently makeup the SushiHouse tokens back to the Treasury.

This is a 2-part proposal, with part 1 being the implementation vote on the redemption of SushiHouse funds to the treasury. While part 2 will determine if the funds redeemed should be fully sold for stables or not.

Redemption vote is straightforward and just requires the Treasury multisig to breakdown SushiHouse tokens and redeem funds back to the Treasury.

Sell-off of funds will require Treasury to look into whether OTC or on-chain settlements are the better option for selling off assets, and will go with w/e approach results in smaller amount of slippage from the swaps. Likely being that OTC is the better option for selling out of these tokens.

*Tokens and allocations for each are documented in the forum proposal.

TLDR:

Part2 -> Sell off SushiHouse funds redeemed for stables in the Treasury"
197,sushi,sushi--bafkreigjjhjx2j2b526d3poeg23w2xan4rcgnzvcxinsssv7n37lu5p7s4,2022-07-06 16:41:55+00:00,SushiGuardRouterV01 [Implementation],"This proposal's expectation is to produce an implementation. Full details and discussions can be found at:
https://forum.sushi.com/t/sushiguardrouterv01-formal-proposal/10785

Synopsis:

SushiGuardRouterV01 implements MEV protection at the protocol level for Sushi users. Additionally, profits from arbitrage (via back running) will also be collected on chain, and will enable Sushi to generate/capture profits normally realized by arbitrage bots. The profits will be split with Manifold Finance for operating the additional infrastructure and maintenance required to operate it.

Router Upgrade features will include:
+ Gas efficiency, with swaps being cheaper than with current implementation.
+ Back running swaps that will leverage Kashi/Bento (as well as AAVE). Thus, Sushi ecosystem will benefit from these backrun transactions.
+ Back running swaps are done on-chain, and emit an event: Sushi Guard. Allows for easy tracking of router’s profits from back running swaps, which would allow Sushi to do account specific reimbursements.

Estimated Economic Impact:

Preliminary simulations/estimates range from $420k to $1.84m in profits monthly. This is accounting for all chains that the router will be deployed on. (All chains with AAVE deployed). These profits will be split between Sushi and Manifold.

Manifold is willing to help finance the costs of the routing contract. With Sushi supporting a portion of the costs up-front that will include: on-going infrastructure costs, financing part of the router costs, and reimbursement on a portion of the audit costs that have already been completed for the router.

Total costs:

$80k USDC - to pay back Manifold for a portion of the yAcademy audit costs that has already be completed.

$250k split 50-50 sushi/usdc - pays for on-going development/maintenance. The sushi portion also won’t be sold by Manifold, and will be sat on / staked to the bar for at least 3 months and if price goes up Sushi can pocket the difference 50/50.   

TLDR:

Gimme SushiGuardRouterV01 an let’s serve up some sweet omakase from the captured back run arbs"
198,sushi,sushi--0xa3e6375646b4ae2aa3e0d8e6444080d6fda6fe62fd81645e840f9d386a32ab5a,2022-09-05 16:47:05+00:00,Head Chef Compensation [Signal] Part 1 - Base Salary,"This proposal’s expectation is to produce a community signal. Full details and discussions thus far can be found at:

https://forum.sushi.com/t/head-chef-compensation-and-candidate-separation/11016

Following the temp check that has taken place on the forums for where the community / token-holders are leaning in regards towards compensation of Head Chef. This signal snapshot will be used in the next step to help set the bar for what the Sushi community is comfortable with for Head Chef compensation packages.

Signal will vote will be 6 parts. With part 1 in this proposal deciding on the top option that passed the temp check for the base salary of 500k USDC a year.
"
199,sushi,sushi--0xb8075d35bfb2e090b5fe010a211203b25f977e903cc53650ac6fdc5c96a18b97,2022-09-05 16:53:27+00:00,Head Chef Compensation [Signal] Part 2 - Sushi Price Targets,"This proposal’s expectation is to produce a community signal. Full details and discussions thus far can be found at:

https://forum.sushi.com/t/head-chef-compensation-and-candidate-separation/11016

Following the temp check that has taken place on the forums for where the community / token-holders are leaning in regards towards compensation of Head Chef. This signal snapshot will be used in the next step to help set the bar for what the Sushi community is comfortable with for Head Chef compensation packages.

Signal will vote will be 6 parts. With part 2 in this proposal deciding on the price targets for Sushi bonus compensation, w/ price targets being: $5, $7, $9, $11, $13 Sushi."
200,sushi,sushi--0xc3733d18a3778a33d8295666cc7bb13c7d603359afac8a72e6e9fd7fa45bed88,2022-09-05 16:54:21+00:00,Head Chef Compensation [Signal] Part 3 - Total Sushi for Roadmap & Price Targets,"This proposal’s expectation is to produce a community signal. Full details and discussions thus far can be found at:

https://forum.sushi.com/t/head-chef-compensation-and-candidate-separation/11016

Following the temp check that has taken place on the forums for where the community / token-holders are leaning in regards towards compensation of Head Chef. This signal snapshot will be used in the next step to help set the bar for what the Sushi community is comfortable with for Head Chef compensation packages.

Signal will vote will be 6 parts. With part 3 in this proposal deciding on total Sushi compensation for Roadmap completion & Price Targets reached."
201,sushi,sushi--0x9fb029ad6d60aeaf880a3c47a6513ab6a84625225527756947b32f99785ac415,2022-09-05 16:54:35+00:00,Head Chef Compensation [Signal] Part 4 - Initial Cliff for Sushi Compensation,"This proposal’s expectation is to produce a community signal. Full details and discussions thus far can be found at:

https://forum.sushi.com/t/head-chef-compensation-and-candidate-separation/11016

Following the temp check that has taken place on the forums for where the community / token-holders are leaning in regards towards compensation of Head Chef. This signal snapshot will be used in the next step to help set the bar for what the Sushi community is comfortable with for Head Chef compensation packages.

Signal will vote will be 6 parts. With part 4 in this proposal deciding on the initial cliff for the Sushi part of Head Chef's compensation package."
202,sushi,sushi--0xa675fed66831bb587bf8a928550d2e05cb101e052297009999343e7c97a0400f,2022-09-05 16:54:47+00:00,Head Chef Compensation [Signal] Part 5 - Contract Length,"This proposal’s expectation is to produce a community signal. Full details and discussions thus far can be found at:

https://forum.sushi.com/t/head-chef-compensation-and-candidate-separation/11016

Following the temp check that has taken place on the forums for where the community / token-holders are leaning in regards towards compensation of Head Chef. This signal snapshot will be used in the next step to help set the bar for what the Sushi community is comfortable with for Head Chef compensation packages.

Signal will vote will be 6 parts. With part 5 in this proposal deciding on the contract length for Head Chef."
203,sushi,sushi--0x1c6d7f415bbf42507d104a42f3480f0e1152d6ad7d97164890d505a6cf8494c8,2022-09-05 16:55:00+00:00,Head Chef Compensation [Signal] Part 6 - Severance Length,"This proposal’s expectation is to produce a community signal. Full details and discussions thus far can be found at:

https://forum.sushi.com/t/head-chef-compensation-and-candidate-separation/11016

Following the temp check that has taken place on the forums for where the community / token-holders are leaning in regards towards compensation of Head Chef. This signal snapshot will be used in the next step to help set the bar for what the Sushi community is comfortable with for Head Chef compensation packages.

Signal will vote will be 6 parts. With part 6 in this proposal deciding on the 6 months severance length for head chef that was top choice from the forum temp check."
204,sushi,sushi--bafkreigqzgruzhkazoncal5ougapvvltxvlorqpzg7aso26mtfbxv6bdce,2022-09-12 14:40:50+00:00,Head Chef Finale - Timeline [Implementation],"This proposal's expectation is to produce an implementation. Full details and proposal for final process of the Head Chef Search can be found at:

https://forum.sushi.com/t/head-chef-finale-proposed-timelines/11120

Synopsis:

With the Sushi Head Chef Search, we’ve made an explicit commitment to finding, evaluating, and undertaking a formal leadership search across the entire Sushi organization.

The Head Chef open invite mic sessions have concluded, and each candidate has had the opportunity to write up a final proposal answering team & community questions. With that, we are now down to 5 candidates and will be formalizing the final stretch of the Head Chef Search through a snapshot implementation vote.

Each of the 5 candidates will have the opportunity over the next couple weeks to keep campaigning and bring awareness to their desire to become the next Sushi Head Chef.

Final schedule for the process will look like so:

- Weeks of September 12th & September 19th: candidates will have the opportunity to meet directly with the Sushi Team & additional community members to pitch their candidancy. Additionally, continued campaigning and candidate discussions will take place in the Sushi discord. 
- 22nd of September: All 5 finalists get a chance to debate and defend their answers to team & community questions during the #97th Sushi Forum Call 
- 26th of September: Final Implementation Snapshot - final vote on 1 out of 5 for becoming Head Chef of Sushi


Finalist that will take place in the final phase of the Sushi Head Chef Search will be all 5 candidates:

+ Kenneth Hurley (aka @SuperGenius)
+ Jared Grey (aka @Jared Grey)
+ Jared Cohen (aka @jared)
+ Pauly Walton (aka @Wally1)
+ Andy Forman (aka @Andy 4Pool)

More information, and direct links to the candidates forum proposal & timestamp during the open mic sessions can be found in the forum post above.

TDLR:

Final Schedule & Process for Sushi Head Chef Search to be voted on and formalized through governance. Schedule and details can be found in the Synopsis. Yay for following process above, Nay for going back to drawing board to figure out final process."
205,sushi,sushi--bafkreifkvrkobnbzy6j7th244kcvbryg2qiq4digepljyaqgnnnlwdvyza,2022-09-25 23:51:40+00:00,Sushi Head Chef Election - Final Vote [Implementation],"This proposal's expectation is to produce an implementation. Full details and discussions can be found at:

https://forum.sushi.com/t/head-chef-finale/11120

Recap:

As mentioned in the article ""Searching for a Sushi Head Chef"" released a few months ago. We've made an explicit commitment to finding, evaluating, and undertaking a formal leadership search across the entire Sushi organization.

https://sushi.com/blog/searching-for-a-sushi-head-chef

During this time we’ve had a search process, open invite mic sessions, candidates posting formal proposals, and a final Head Chef debate. With 5 candidates being a part of the final stretch, as voted on in this snapshot implementation vote:

https://snapshot.org/#/sushigov.eth/proposal/bafkreigqzgruzhkazoncal5ougapvvltxvlorqpzg7aso26mtfbxv6bdce

Finale:

This snapshot will culminate the Head Chef search process, and will be used to bind the Sushi protocol’s decision on the next Head Chef.

The snapshot strategy will be single choice with all of one’s sushiPOWAH being directed towards one option.

Vote consist of 5 choices for Head Chef, and the candidate with the most sushiPOWAH at the end of the snapshot period (1 week) will be the winner.

A quorum of 5m in total sushiPOWAH votes will need to be satisfied for the result to be valid.

The 5 candidates for Head Chef being:

+ Jared Grey (aka @jaredgrey)
+ Andy Forman (aka @Andrew)
+ Kenneth Hurley (aka @SuperGenius)
+ Jared Cohe (aka @kagan)
+ Pauly Walton (aka @Wally1)

More information on each candidate with links to the open mics and final debate can be found in the forum post above.

TLDR:

#SushiHeadChef2022 "
206,sushi,sushi--bafkreibawm6u4tsq4e5lqwz5yo3rg2k4p6upg5eqaeen33ghmuwxttiaqm,2022-10-19 12:31:04+00:00,Sushi Legal Structure [Implementation],"This proposal’s expectation is to produce an implementation. Full details and discussions thus far can be found at:

https://forum.sushi.com/t/recommendation-for-sushi-legal-structure/11158

Synopsis:

Sushi has engaged legal counsel to provide advice regarding the planning & execution of Sushi’s legal structure. Based on the previous discussions of Sushi organizing an entity framework for the DAO & products.

After several months of discussion, the below structure will be implemented with the passing of this snapshot:

1. A Cayman Islands foundation (“DAO Foundation”) will be formed to administer the SushiDAO IRL. The DAO Foundation will have a governance council that has the flexibility to administer the Sushi on-chain governance process and facilitate off-chain activities.
    + The DAO Foundation will be able to (among other things):
        + Administer a treasury
        + Administer grants
        + Administer on-chain governance process
        + Facilitate proposals
        + Facilitate voting

2. A Panamanian Foundation (“Panamanian Foundation”) will be formed to administer the existing Sushi protocol (including smart contracts related to the AMM/orderbook, Kashi and staking).
    + The Panamanian Foundation will enter into a services agreement with service providers to assist with developing the protocol.

3. A Panamanian Corporation (“Panamanian Corporation”) will be formed to operate the GUI layer (front-end) of the protocol.
    + The Panamanian Corporation will be a wholly-owned subsidiary of the Panamanian Foundation.
    + The Panamanian Corporation will enter into a services agreement with service providers to assist with developing and maintaining the GUI layer of the protocol.

+ The DAO Foundation and the Panamanian Foundation and Corporation will enter into service agreements with service providers which will be selected via proposal at a later date.

More information and discussion can be found in the forum post attached to this snapshot.

TLDR:

Steady lads, Sushi Legal Structure is on the wei
"
207,sushi,sushi--bafkreidu53p4m7usk3ewi3jr7hnxvni3ce7qlwmqhwwgcfaq7jq2o37aie,2022-10-28 12:09:34+00:00,Sushi Treasury Multisig Update [Implementation],"This proposal’s expectation is to produce an implementation. Full details and discussions thus far can be found at:

https://forum.sushi.com/t/updated-treasury-multisig-signers/11156

Synopsis:

Over the past 2 years of Sushi, there have been various individuals on the multisig. Currently some of the users on the Multisig have become busy with other projects, or no longer have the bandwidth or interest to contribute.

Due to the need to have active signers for the Sushi Treasury, this proposal will determine if we should move forward on the implementation of rotating out members that no longer wish to be a part of the Multisig with a new cohort to oversee and manage the txs needed for the Sushi Treasury.

The following is the new list of signers to sit on the Sushi Treasury:

**Mable Jian** - Growing @Stepnofficial | Host of HODLong 后浪 podcast | Mentor @ @tangent_xyz | ex-@multicoincap | 
https://twitter.com/Mable_Jiang

**0xSami** - Founder of Redacted Carte. Currently on multisigs for several projects including Butterfly, New Order, Olympus, and Aura, and Esketit.
https://twitter.com/0xSami_

**Nick Rishwain** - Building and launching on-chain real estate protocol, operator in legal technology Web2 space. 
https://twitter.com/nickjrishwain

**ChopChop** - Core contributor @NFTX_, member of @dcv_capital
https://twitter.com/0xChop

**Maki** - Previous Head Chef at Sushi. Contributor at LayerZero, Stargate, and Aura. 
https://twitter.com/0xMaki

**Tom Lombardi** - Adjunct professor at Pepperdine University teaching Decentralized Finance. Former Managing Director 3iQ ($700m AUM crypto ETFs) | Former Director at Wave Financial ($1bn AUM crypto treasury management) | Investment banking at BankofAmerica
https://twitter.com/tomlombardi

**DeFiTed** - Founder and lead on ParagonsDAO, prev RULER and COVER (wound down and returned funds to token holders), PleasrDAO founder and founder of the Crypto Safe Space Mental health discord
https://twitter.com/DeFi_Ted

Additionally to the these members being proposed to sit on the Treasury, the following will also be implemented:

- An ongoing list of potential Multisig signers in a queue in a post on the Forum in the event that a current member is inactive or wants to step down.
- Include a review process of 3 months for signers activity and engagement to ensure participation and involvement. 
- Include a process for offboarding signers and onboarding new ones through Multisig review process, and vote from Forum. 
- As there would be too much complexity with managing a USD Price range for tokens, it is proposed to simply do 10,000 USDC steamed via Furo to each of the Multisig signers. In the event of a signer leaving, Furo streams will be canceled and sent back to the Treasury. 
- Sushi Treasury will modify the signing policy to a 4 of 7 

TLDR:

Esskeetit new members and new policies for the Sushi Treasury"
208,sushi,sushi--0xd817c716ff271f5141cfe112e1fd7b652f961b4c965852eb44d8ed1ec3a5d3b5,2022-12-12 15:53:23+00:00,Increase Kanpai Treasury Payout Ratio to 100% [Signal],"This proposal’s expectation is to produce a community signal. Full details and discussions thus far can be found at:
https://forum.sushi.com/t/reinstated-increase-kanpai-treasury-allocation-to-100/11475

Synopsis:

With the introduction of Kanpai and a Treasury Payout Ratio, this proposal is a modification of the previously set payout ratio from 10% to 100% of the Sushi fees to the Treasury. Payout Ratio to the Treasury will stay in place for one year or until new tokenomics are implemented. Revenue to the treasury will be in the form of 50% ETH and 50% USDC, with projection of ~$6m being earned over the next year if this proposal were to pass.

Kanpai is a temporary solution to a long-term problem, and a new tokenomics proposal is on the horizon, which will help address the long-term value proposition of Sushi for it’s community and stakeholders. 

For governance, things will stay the same with xSUSHI still being used as governance voting, and depreciation of xSUSHI will not take place with the passing of this proposal.

Proposal is in the form of a Signal vote, and an implementation vote will follow using the usual Sushi Governance Process.

TLDR:

100% fee redirect to the Treasury for 1-year"
209,sushi,sushi--0xe8be4c19adbd6cdb1f95a0318ed0d037db4904b72e815569076cc9b6ba44d1ec,2022-12-19 18:38:44+00:00,Sushi Vesting Merkle Tree Clawback [Signal],"This proposal’s expectation is to produce a community signal. Full details and discussions thus far can be found at:

https://forum.sushi.com/t/sushi-vesting-merkle-tree-clawback-temp-check/10008

Synopsis:

During the first 6 months of Sushi's liquidity mining a vest was put in place for 2/3rds of accrued Sushi rewards to be locked up and released after 6 months. With the full release of all vested SUSHI being October 12th, 2021 and thus being well over a year now since the SUSHI was unlocked this proposal will be used to signal the community's decision on clawing back the SUSHI still remaining in the contracts or to not.

Two merkle trees are in place with a collective amount of 8,246,689 SUSHI remaining in the contracts:

https://etherscan.io/address/0x1026cbed7b7e851426b959bc69dcc1bf5876512d

https://etherscan.io/address/0xcbe6b83e77cdc011cc18f6f0df8444e5783ed982

Clawback will go directly to the Treasury, and there will be a plan put forth to set a precedence for the time table and process for clawing back SUSHI in a Implementation proposal if the Signal proposal passes.

Thus further details of the clawback procedure will be worked out depending on the outcome of this proposal, and this is just a Signal to determine if we should go forward with planning this out for Q1 of next year 2023 or not.

TLDR:

To clawback vested SUSHI to the treasury or not"
210,sushi,sushi--0xf0353dcc69b766e96e2d1f65f76be2f13c03c1df7ed5ef483e9352e0da59a821,2023-01-16 05:37:05+00:00,Sushi Vesting Merkle Tree Clawback [Implementation],"This proposal’s expectation is to produce an implementation. Full details and discussions thus far can be found at:

https://forum.sushi.com/t/sushi-vesting-merkle-tree-clawback-temp-check/10008

This proposal’s signal vote to advance this to an implementation vote can be found at:

https://snapshot.org/#/sushigov.eth/proposal/0xe8be4c19adbd6cdb1f95a0318ed0d037db4904b72e815569076cc9b6ba44d1ec

Synopsis:

Following the temp check in the forum post above, the proposed deadline duration for claiming remaining Sushi from the claw back will be 3 months.

If the proposal passes, then the start date for the final claim will be according to this snapshot end date - January 23rd 13:00 UTC

That results in a final claim date being set to - April 23rd 13:00 UTC

On this date, the two merkle trees will be frozen and an updated merkle root will be set so that clawed back SUSHI can be claimed directly by the Treasury.

TLDR:

3 month deadline to claim SUSHI w/ April 18th being the final day

Sushi clawed back will go to the Treasury"
